"scenario","year","variable","value","units"
"SSP370_CH4",2084,"Ca",714.758010545792,"ppmv CO2"
"SSP370_CH4",2085,"Ca",720.206176172855,"ppmv CO2"
"SSP370_CH4",2086,"Ca",725.700076169531,"ppmv CO2"
"SSP370_CH4",2087,"Ca",731.240556220118,"ppmv CO2"
"SSP370_CH4",2088,"Ca",736.828759131252,"ppmv CO2"
"SSP370_CH4",2089,"Ca",742.465256906611,"ppmv CO2"
"SSP370_CH4",2090,"Ca",748.150210871832,"ppmv CO2"
"SSP370_CH4",2091,"Ca",753.88373708515,"ppmv CO2"
"SSP370_CH4",2092,"Ca",759.67159524265,"ppmv CO2"
"SSP370_CH4",2093,"Ca",765.519464685815,"ppmv CO2"
"SSP370_CH4",2094,"Ca",771.427384363722,"ppmv CO2"
"SSP370_CH4",2095,"Ca",777.395385262101,"ppmv CO2"
"SSP370_CH4",2096,"Ca",783.42342311413,"ppmv CO2"
"SSP370_CH4",2097,"Ca",789.511406309109,"ppmv CO2"
"SSP370_CH4",2098,"Ca",795.65923919461,"ppmv CO2"
"SSP370_CH4",2099,"Ca",801.866892150468,"ppmv CO2"
"SSP370_CH4",2100,"Ca",808.134468961112,"ppmv CO2"
"SSP370_CH4",2101,"Ca",814.462134982584,"ppmv CO2"
"SSP370_CH4",2102,"Ca",820.778464345641,"ppmv CO2"
"SSP370_CH4",2103,"Ca",827.015208283863,"ppmv CO2"
"SSP370_CH4",2104,"Ca",833.174043427593,"ppmv CO2"
"SSP370_CH4",2105,"Ca",839.256362262492,"ppmv CO2"
"SSP370_CH4",2106,"Ca",845.263652916263,"ppmv CO2"
"SSP370_CH4",2107,"Ca",851.197548671359,"ppmv CO2"
"SSP370_CH4",2108,"Ca",857.05934107687,"ppmv CO2"
"SSP370_CH4",2109,"Ca",862.849999273718,"ppmv CO2"
"SSP370_CH4",2110,"Ca",868.570415749275,"ppmv CO2"
"SSP370_CH4",2111,"Ca",874.221514992224,"ppmv CO2"
"SSP370_CH4",2112,"Ca",879.804192314369,"ppmv CO2"
"SSP370_CH4",2113,"Ca",885.319283195576,"ppmv CO2"
"SSP370_CH4",2114,"Ca",890.767588523625,"ppmv CO2"
"SSP370_CH4",2115,"Ca",896.149885749642,"ppmv CO2"
"SSP370_CH4",2116,"Ca",901.467085682147,"ppmv CO2"
"SSP370_CH4",2117,"Ca",906.720120544725,"ppmv CO2"
"SSP370_CH4",2118,"Ca",911.909702253251,"ppmv CO2"
"SSP370_CH4",2119,"Ca",917.036436478926,"ppmv CO2"
"SSP370_CH4",2120,"Ca",922.100922568813,"ppmv CO2"
"SSP370_CH4",2121,"Ca",927.10375587259,"ppmv CO2"
"SSP370_CH4",2122,"Ca",932.045513581149,"ppmv CO2"
"SSP370_CH4",2123,"Ca",936.926735021651,"ppmv CO2"
"SSP370_CH4",2124,"Ca",941.74801251529,"ppmv CO2"
"SSP370_CH4",2125,"Ca",946.509892866196,"ppmv CO2"
"SSP370_CH4",2126,"Ca",951.212847717752,"ppmv CO2"
"SSP370_CH4",2127,"Ca",955.857346135442,"ppmv CO2"
"SSP370_CH4",2128,"Ca",960.443851319033,"ppmv CO2"
"SSP370_CH4",2129,"Ca",964.972808262883,"ppmv CO2"
"SSP370_CH4",2130,"Ca",969.444639689613,"ppmv CO2"
"SSP370_CH4",2131,"Ca",973.859760708561,"ppmv CO2"
"SSP370_CH4",2132,"Ca",978.218597561931,"ppmv CO2"
"SSP370_CH4",2133,"Ca",982.521594268233,"ppmv CO2"
"SSP370_CH4",2134,"Ca",986.769129233189,"ppmv CO2"
"SSP370_CH4",2135,"Ca",990.961512730085,"ppmv CO2"
"SSP370_CH4",2136,"Ca",995.09904033463,"ppmv CO2"
"SSP370_CH4",2137,"Ca",999.182006209778,"ppmv CO2"
"SSP370_CH4",2138,"Ca",1003.21068665408,"ppmv CO2"
"SSP370_CH4",2139,"Ca",1007.18535691799,"ppmv CO2"
"SSP370_CH4",2140,"Ca",1011.1062855458,"ppmv CO2"
"SSP370_CH4",2141,"Ca",1014.97374204186,"ppmv CO2"
"SSP370_CH4",2142,"Ca",1018.78797176885,"ppmv CO2"
"SSP370_CH4",2143,"Ca",1022.54921725413,"ppmv CO2"
"SSP370_CH4",2144,"Ca",1026.25771131852,"ppmv CO2"
"SSP370_CH4",2145,"Ca",1029.9136711487,"ppmv CO2"
"SSP370_CH4",2146,"Ca",1033.51731842761,"ppmv CO2"
"SSP370_CH4",2147,"Ca",1037.06886090471,"ppmv CO2"
"SSP370_CH4",2148,"Ca",1040.56846603394,"ppmv CO2"
"SSP370_CH4",2149,"Ca",1044.01625166242,"ppmv CO2"
"SSP370_CH4",2150,"Ca",1047.41232425182,"ppmv CO2"
"SSP370_CH4",2151,"Ca",1050.75682469188,"ppmv CO2"
"SSP370_CH4",2152,"Ca",1054.05653687883,"ppmv CO2"
"SSP370_CH4",2153,"Ca",1057.31787933673,"ppmv CO2"
"SSP370_CH4",2154,"Ca",1060.54077309197,"ppmv CO2"
"SSP370_CH4",2155,"Ca",1063.72508968467,"ppmv CO2"
"SSP370_CH4",2156,"Ca",1066.87071092842,"ppmv CO2"
"SSP370_CH4",2157,"Ca",1069.97751431657,"ppmv CO2"
"SSP370_CH4",2158,"Ca",1073.04535975985,"ppmv CO2"
"SSP370_CH4",2159,"Ca",1076.07410486279,"ppmv CO2"
"SSP370_CH4",2160,"Ca",1079.06360874992,"ppmv CO2"
"SSP370_CH4",2161,"Ca",1082.01372481316,"ppmv CO2"
"SSP370_CH4",2162,"Ca",1084.92428807119,"ppmv CO2"
"SSP370_CH4",2163,"Ca",1087.79514023236,"ppmv CO2"
"SSP370_CH4",2164,"Ca",1090.62617398627,"ppmv CO2"
"SSP370_CH4",2165,"Ca",1093.41738266026,"ppmv CO2"
"SSP370_CH4",2166,"Ca",1096.16876727771,"ppmv CO2"
"SSP370_CH4",2167,"Ca",1098.88060626291,"ppmv CO2"
"SSP370_CH4",2168,"Ca",1101.55331589513,"ppmv CO2"
"SSP370_CH4",2169,"Ca",1104.1869474888,"ppmv CO2"
"SSP370_CH4",2170,"Ca",1106.78120739899,"ppmv CO2"
"SSP370_CH4",2171,"Ca",1109.33572172677,"ppmv CO2"
"SSP370_CH4",2172,"Ca",1111.85031095721,"ppmv CO2"
"SSP370_CH4",2173,"Ca",1114.32486189811,"ppmv CO2"
"SSP370_CH4",2174,"Ca",1116.75909226252,"ppmv CO2"
"SSP370_CH4",2175,"Ca",1119.15260232701,"ppmv CO2"
"SSP370_CH4",2176,"Ca",1121.50502123687,"ppmv CO2"
"SSP370_CH4",2177,"Ca",1123.81606395857,"ppmv CO2"
"SSP370_CH4",2178,"Ca",1126.08555468528,"ppmv CO2"
"SSP370_CH4",2179,"Ca",1128.31336227453,"ppmv CO2"
"SSP370_CH4",2180,"Ca",1130.49926425291,"ppmv CO2"
"SSP370_CH4",2181,"Ca",1132.64292299085,"ppmv CO2"
"SSP370_CH4",2182,"Ca",1134.74403250001,"ppmv CO2"
"SSP370_CH4",2183,"Ca",1136.80232812554,"ppmv CO2"
"SSP370_CH4",2184,"Ca",1138.81752412473,"ppmv CO2"
"SSP370_CH4",2185,"Ca",1140.78938070998,"ppmv CO2"
"SSP370_CH4",2186,"Ca",1142.71811719944,"ppmv CO2"
"SSP370_CH4",2187,"Ca",1144.60404529279,"ppmv CO2"
"SSP370_CH4",2188,"Ca",1146.44695408641,"ppmv CO2"
"SSP370_CH4",2189,"Ca",1148.24638843144,"ppmv CO2"
"SSP370_CH4",2190,"Ca",1150.00191209978,"ppmv CO2"
"SSP370_CH4",2191,"Ca",1151.71314674193,"ppmv CO2"
"SSP370_CH4",2192,"Ca",1153.37972929042,"ppmv CO2"
"SSP370_CH4",2193,"Ca",1155.00132145438,"ppmv CO2"
"SSP370_CH4",2194,"Ca",1156.57762257449,"ppmv CO2"
"SSP370_CH4",2195,"Ca",1158.10901391375,"ppmv CO2"
"SSP370_CH4",2196,"Ca",1159.59614814408,"ppmv CO2"
"SSP370_CH4",2197,"Ca",1161.03894341874,"ppmv CO2"
"SSP370_CH4",2198,"Ca",1162.43685860212,"ppmv CO2"
"SSP370_CH4",2199,"Ca",1163.78928474353,"ppmv CO2"
"SSP370_CH4",2200,"Ca",1165.14852322196,"ppmv CO2"
"SSP370_CH4",2201,"Ca",1166.33159578216,"ppmv CO2"
"SSP370_CH4",2202,"Ca",1167.58214809492,"ppmv CO2"
"SSP370_CH4",2203,"Ca",1168.74260530503,"ppmv CO2"
"SSP370_CH4",2204,"Ca",1169.86092736847,"ppmv CO2"
"SSP370_CH4",2205,"Ca",1170.9316899882,"ppmv CO2"
"SSP370_CH4",2206,"Ca",1171.95425566143,"ppmv CO2"
"SSP370_CH4",2207,"Ca",1172.92867019944,"ppmv CO2"
"SSP370_CH4",2208,"Ca",1173.85471903498,"ppmv CO2"
"SSP370_CH4",2209,"Ca",1174.73226906479,"ppmv CO2"
"SSP370_CH4",2210,"Ca",1175.56127915147,"ppmv CO2"
"SSP370_CH4",2211,"Ca",1176.34170069311,"ppmv CO2"
"SSP370_CH4",2212,"Ca",1177.07344581288,"ppmv CO2"
"SSP370_CH4",2213,"Ca",1177.75639757588,"ppmv CO2"
"SSP370_CH4",2214,"Ca",1178.39042739237,"ppmv CO2"
"SSP370_CH4",2215,"Ca",1178.97540711237,"ppmv CO2"
"SSP370_CH4",2216,"Ca",1179.51122083383,"ppmv CO2"
"SSP370_CH4",2217,"Ca",1179.99774024066,"ppmv CO2"
"SSP370_CH4",2218,"Ca",1180.43485023618,"ppmv CO2"
"SSP370_CH4",2219,"Ca",1180.82236481458,"ppmv CO2"
"SSP370_CH4",2220,"Ca",1181.16010548591,"ppmv CO2"
"SSP370_CH4",2221,"Ca",1181.44790888859,"ppmv CO2"
"SSP370_CH4",2222,"Ca",1181.6856204746,"ppmv CO2"
"SSP370_CH4",2223,"Ca",1181.92606878633,"ppmv CO2"
"SSP370_CH4",2224,"Ca",1181.98550016611,"ppmv CO2"
"SSP370_CH4",2225,"Ca",1182.1086601437,"ppmv CO2"
"SSP370_CH4",2226,"Ca",1182.13943029811,"ppmv CO2"
"SSP370_CH4",2227,"Ca",1182.12421010727,"ppmv CO2"
"SSP370_CH4",2228,"Ca",1182.05847375245,"ppmv CO2"
"SSP370_CH4",2229,"Ca",1181.94153655722,"ppmv CO2"
"SSP370_CH4",2230,"Ca",1181.77352287913,"ppmv CO2"
"SSP370_CH4",2231,"Ca",1181.55430228289,"ppmv CO2"
"SSP370_CH4",2232,"Ca",1181.28377129121,"ppmv CO2"
"SSP370_CH4",2233,"Ca",1180.96183318658,"ppmv CO2"
"SSP370_CH4",2234,"Ca",1180.5883931278,"ppmv CO2"
"SSP370_CH4",2235,"Ca",1180.16335973096,"ppmv CO2"
"SSP370_CH4",2236,"Ca",1179.68664499858,"ppmv CO2"
"SSP370_CH4",2237,"Ca",1179.15816442001,"ppmv CO2"
"SSP370_CH4",2238,"Ca",1178.57783705584,"ppmv CO2"
"SSP370_CH4",2239,"Ca",1177.94558557209,"ppmv CO2"
"SSP370_CH4",2240,"Ca",1177.26133625107,"ppmv CO2"
"SSP370_CH4",2241,"Ca",1176.52501898956,"ppmv CO2"
"SSP370_CH4",2242,"Ca",1175.73656728866,"ppmv CO2"
"SSP370_CH4",2243,"Ca",1174.8959182358,"ppmv CO2"
"SSP370_CH4",2244,"Ca",1174.00301248259,"ppmv CO2"
"SSP370_CH4",2245,"Ca",1173.10865651765,"ppmv CO2"
"SSP370_CH4",2246,"Ca",1172.03689462551,"ppmv CO2"
"SSP370_CH4",2247,"Ca",1171.02030289829,"ppmv CO2"
"SSP370_CH4",2248,"Ca",1169.91298066576,"ppmv CO2"
"SSP370_CH4",2249,"Ca",1168.75777314777,"ppmv CO2"
"SSP370_CH4",2250,"Ca",1167.55032613035,"ppmv CO2"
"SSP370_CH4",2251,"Ca",1166.29015396209,"ppmv CO2"
"SSP370_CH4",2252,"Ca",1165.01090348329,"ppmv CO2"
"SSP370_CH4",2253,"Ca",1163.74461852176,"ppmv CO2"
"SSP370_CH4",2254,"Ca",1162.49109822161,"ppmv CO2"
"SSP370_CH4",2255,"Ca",1161.24985704335,"ppmv CO2"
"SSP370_CH4",2256,"Ca",1160.02047826592,"ppmv CO2"
"SSP370_CH4",2257,"Ca",1158.80256215447,"ppmv CO2"
"SSP370_CH4",2258,"Ca",1157.59571955974,"ppmv CO2"
"SSP370_CH4",2259,"Ca",1156.39957325552,"ppmv CO2"
"SSP370_CH4",2260,"Ca",1155.21375721184,"ppmv CO2"
"SSP370_CH4",2261,"Ca",1154.03791611143,"ppmv CO2"
"SSP370_CH4",2262,"Ca",1152.87170487825,"ppmv CO2"
"SSP370_CH4",2263,"Ca",1151.71478821112,"ppmv CO2"
"SSP370_CH4",2264,"Ca",1150.56684015031,"ppmv CO2"
"SSP370_CH4",2265,"Ca",1149.42754349849,"ppmv CO2"
"SSP370_CH4",2266,"Ca",1148.29658950164,"ppmv CO2"
"SSP370_CH4",2267,"Ca",1147.17367760197,"ppmv CO2"
"SSP370_CH4",2268,"Ca",1146.05851520095,"ppmv CO2"
"SSP370_CH4",2269,"Ca",1144.9508174352,"ppmv CO2"
"SSP370_CH4",2270,"Ca",1143.85030696677,"ppmv CO2"
"SSP370_CH4",2271,"Ca",1142.75671378712,"ppmv CO2"
"SSP370_CH4",2272,"Ca",1141.6697750339,"ppmv CO2"
"SSP370_CH4",2273,"Ca",1140.58923481882,"ppmv CO2"
"SSP370_CH4",2274,"Ca",1139.51484406501,"ppmv CO2"
"SSP370_CH4",2275,"Ca",1138.44636044233,"ppmv CO2"
"SSP370_CH4",2276,"Ca",1137.38354818537,"ppmv CO2"
"SSP370_CH4",2277,"Ca",1136.32617792283,"ppmv CO2"
"SSP370_CH4",2278,"Ca",1135.2740265243,"ppmv CO2"
"SSP370_CH4",2279,"Ca",1134.22687695695,"ppmv CO2"
"SSP370_CH4",2280,"Ca",1133.18451814904,"ppmv CO2"
"SSP370_CH4",2281,"Ca",1132.14674485835,"ppmv CO2"
"SSP370_CH4",2282,"Ca",1131.1133575446,"ppmv CO2"
"SSP370_CH4",2283,"Ca",1130.08416224499,"ppmv CO2"
"SSP370_CH4",2284,"Ca",1129.05897045213,"ppmv CO2"
"SSP370_CH4",2285,"Ca",1128.03759851558,"ppmv CO2"
"SSP370_CH4",2286,"Ca",1127.01986764462,"ppmv CO2"
"SSP370_CH4",2287,"Ca",1126.0056039074,"ppmv CO2"
"SSP370_CH4",2288,"Ca",1124.99463817911,"ppmv CO2"
"SSP370_CH4",2289,"Ca",1123.98680606821,"ppmv CO2"
"SSP370_CH4",2290,"Ca",1122.98194782996,"ppmv CO2"
"SSP370_CH4",2291,"Ca",1121.97990827047,"ppmv CO2"
"SSP370_CH4",2292,"Ca",1120.98053664291,"ppmv CO2"
"SSP370_CH4",2293,"Ca",1119.9836865423,"ppmv CO2"
"SSP370_CH4",2294,"Ca",1118.98921580181,"ppmv CO2"
"SSP370_CH4",2295,"Ca",1117.99698555953,"ppmv CO2"
"SSP370_CH4",2296,"Ca",1117.00686028201,"ppmv CO2"
"SSP370_CH4",2297,"Ca",1116.01870783221,"ppmv CO2"
"SSP370_CH4",2298,"Ca",1115.0323994705,"ppmv CO2"
"SSP370_CH4",2299,"Ca",1114.04780982611,"ppmv CO2"
"SSP370_CH4",2300,"Ca",1113.06481685299,"ppmv CO2"
"SSP370_CH4",1850,"Ftot",0.342759026289703,"W/m2"
"SSP370_CH4",1851,"Ftot",0.350098111398179,"W/m2"
"SSP370_CH4",1852,"Ftot",0.370119862020411,"W/m2"
"SSP370_CH4",1853,"Ftot",0.387205169816727,"W/m2"
"SSP370_CH4",1854,"Ftot",0.394292107486678,"W/m2"
"SSP370_CH4",1855,"Ftot",0.27088782859962,"W/m2"
"SSP370_CH4",1856,"Ftot",-0.186213405186818,"W/m2"
"SSP370_CH4",1857,"Ftot",-0.434669038624125,"W/m2"
"SSP370_CH4",1858,"Ftot",-0.119823041836269,"W/m2"
"SSP370_CH4",1859,"Ftot",0.205005061125198,"W/m2"
"SSP370_CH4",1860,"Ftot",0.325534106751617,"W/m2"
"SSP370_CH4",1861,"Ftot",0.319635570906573,"W/m2"
"SSP370_CH4",1862,"Ftot",0.237183749482628,"W/m2"
"SSP370_CH4",1863,"Ftot",0.253154614899428,"W/m2"
"SSP370_CH4",1864,"Ftot",0.340387616611361,"W/m2"
"SSP370_CH4",1865,"Ftot",0.386107532841228,"W/m2"
"SSP370_CH4",1866,"Ftot",0.411249364167669,"W/m2"
"SSP370_CH4",1867,"Ftot",0.421179434143404,"W/m2"
"SSP370_CH4",1868,"Ftot",0.4246314396114,"W/m2"
"SSP370_CH4",1869,"Ftot",0.418723097232148,"W/m2"
"SSP370_CH4",1870,"Ftot",0.416255661163285,"W/m2"
"SSP370_CH4",1871,"Ftot",0.420948374844812,"W/m2"
"SSP370_CH4",1872,"Ftot",0.409326508256772,"W/m2"
"SSP370_CH4",1873,"Ftot",0.395241309817448,"W/m2"
"SSP370_CH4",1874,"Ftot",0.409232960189019,"W/m2"
"SSP370_CH4",1875,"Ftot",0.4074508823765,"W/m2"
"SSP370_CH4",1876,"Ftot",0.367728725498206,"W/m2"
"SSP370_CH4",1877,"Ftot",0.36932873411027,"W/m2"
"SSP370_CH4",1878,"Ftot",0.406870113707705,"W/m2"
"SSP370_CH4",1879,"Ftot",0.42740518638919,"W/m2"
"SSP370_CH4",1880,"Ftot",0.438741774048239,"W/m2"
"SSP370_CH4",1881,"Ftot",0.452416055315728,"W/m2"
"SSP370_CH4",1882,"Ftot",0.342180312383244,"W/m2"
"SSP370_CH4",1883,"Ftot",-0.56804474188635,"W/m2"
"SSP370_CH4",1884,"Ftot",-1.29724235813446,"W/m2"
"SSP370_CH4",1885,"Ftot",-0.702892650522859,"W/m2"
"SSP370_CH4",1886,"Ftot",-0.203705325844111,"W/m2"
"SSP370_CH4",1887,"Ftot",-0.0788163097058818,"W/m2"
"SSP370_CH4",1888,"Ftot",0.0242379108435307,"W/m2"
"SSP370_CH4",1889,"Ftot",-0.0365810972905962,"W/m2"
"SSP370_CH4",1890,"Ftot",-0.0954724863704808,"W/m2"
"SSP370_CH4",1891,"Ftot",-0.0233092780329875,"W/m2"
"SSP370_CH4",1892,"Ftot",0.15386033237404,"W/m2"
"SSP370_CH4",1893,"Ftot",0.305842575091718,"W/m2"
"SSP370_CH4",1894,"Ftot",0.413899452068002,"W/m2"
"SSP370_CH4",1895,"Ftot",0.407807047617517,"W/m2"
"SSP370_CH4",1896,"Ftot",0.262976711518751,"W/m2"
"SSP370_CH4",1897,"Ftot",0.183939453284003,"W/m2"
"SSP370_CH4",1898,"Ftot",0.286096546381122,"W/m2"
"SSP370_CH4",1899,"Ftot",0.388246223257274,"W/m2"
"SSP370_CH4",1900,"Ftot",0.437370304038184,"W/m2"
"SSP370_CH4",1901,"Ftot",0.430476505700385,"W/m2"
"SSP370_CH4",1902,"Ftot",-0.0161488570369028,"W/m2"
"SSP370_CH4",1903,"Ftot",-0.416897987177693,"W/m2"
"SSP370_CH4",1904,"Ftot",-0.119699736024835,"W/m2"
"SSP370_CH4",1905,"Ftot",0.233927163686233,"W/m2"
"SSP370_CH4",1906,"Ftot",0.329824679827328,"W/m2"
"SSP370_CH4",1907,"Ftot",0.29092628344462,"W/m2"
"SSP370_CH4",1908,"Ftot",0.323175673682412,"W/m2"
"SSP370_CH4",1909,"Ftot",0.388469703239732,"W/m2"
"SSP370_CH4",1910,"Ftot",0.420321960556772,"W/m2"
"SSP370_CH4",1911,"Ftot",0.437760682088197,"W/m2"
"SSP370_CH4",1912,"Ftot",0.192159838851125,"W/m2"
"SSP370_CH4",1913,"Ftot",0.0766181623841571,"W/m2"
"SSP370_CH4",1914,"Ftot",0.316059284934933,"W/m2"
"SSP370_CH4",1915,"Ftot",0.430348330526722,"W/m2"
"SSP370_CH4",1916,"Ftot",0.441717949135907,"W/m2"
"SSP370_CH4",1917,"Ftot",0.447793143964085,"W/m2"
"SSP370_CH4",1918,"Ftot",0.463215934548267,"W/m2"
"SSP370_CH4",1919,"Ftot",0.505542871008609,"W/m2"
"SSP370_CH4",1920,"Ftot",0.404275744266661,"W/m2"
"SSP370_CH4",1921,"Ftot",0.442046689386546,"W/m2"
"SSP370_CH4",1922,"Ftot",0.52255915976048,"W/m2"
"SSP370_CH4",1923,"Ftot",0.510831921773167,"W/m2"
"SSP370_CH4",1924,"Ftot",0.507329485596213,"W/m2"
"SSP370_CH4",1925,"Ftot",0.51459171801052,"W/m2"
"SSP370_CH4",1926,"Ftot",0.527148201417729,"W/m2"
"SSP370_CH4",1927,"Ftot",0.518284413256955,"W/m2"
"SSP370_CH4",1928,"Ftot",0.477504686125302,"W/m2"
"SSP370_CH4",1929,"Ftot",0.41610693689888,"W/m2"
"SSP370_CH4",1930,"Ftot",0.47383055816771,"W/m2"
"SSP370_CH4",1931,"Ftot",0.547239437283919,"W/m2"
"SSP370_CH4",1932,"Ftot",0.56239710530075,"W/m2"
"SSP370_CH4",1933,"Ftot",0.563402649289561,"W/m2"
"SSP370_CH4",1934,"Ftot",0.584426661251928,"W/m2"
"SSP370_CH4",1935,"Ftot",0.577959761905581,"W/m2"
"SSP370_CH4",1936,"Ftot",0.578027272615211,"W/m2"
"SSP370_CH4",1937,"Ftot",0.562141517222283,"W/m2"
"SSP370_CH4",1938,"Ftot",0.581713353035952,"W/m2"
"SSP370_CH4",1939,"Ftot",0.569931912627852,"W/m2"
"SSP370_CH4",1940,"Ftot",0.569452105826811,"W/m2"
"SSP370_CH4",1941,"Ftot",0.576282494519458,"W/m2"
"SSP370_CH4",1942,"Ftot",0.553699157912077,"W/m2"
"SSP370_CH4",1943,"Ftot",0.556714470706686,"W/m2"
"SSP370_CH4",1944,"Ftot",0.59976278213411,"W/m2"
"SSP370_CH4",1945,"Ftot",0.668198402735908,"W/m2"
"SSP370_CH4",1946,"Ftot",0.694365984681144,"W/m2"
"SSP370_CH4",1947,"Ftot",0.655526050087008,"W/m2"
"SSP370_CH4",1948,"Ftot",0.654586375256033,"W/m2"
"SSP370_CH4",1949,"Ftot",0.668662266120375,"W/m2"
"SSP370_CH4",1950,"Ftot",0.644226581513713,"W/m2"
"SSP370_CH4",1951,"Ftot",0.6546719746064,"W/m2"
"SSP370_CH4",1952,"Ftot",0.662288929154624,"W/m2"
"SSP370_CH4",1953,"Ftot",0.670942273690159,"W/m2"
"SSP370_CH4",1954,"Ftot",0.702771573898207,"W/m2"
"SSP370_CH4",1955,"Ftot",0.716486792289239,"W/m2"
"SSP370_CH4",1956,"Ftot",0.727522413912722,"W/m2"
"SSP370_CH4",1957,"Ftot",0.748594356283327,"W/m2"
"SSP370_CH4",1958,"Ftot",0.790113335855632,"W/m2"
"SSP370_CH4",1959,"Ftot",0.799557468432975,"W/m2"
"SSP370_CH4",1960,"Ftot",0.742147326598062,"W/m2"
"SSP370_CH4",1961,"Ftot",0.592245881321991,"W/m2"
"SSP370_CH4",1962,"Ftot",0.546284573806163,"W/m2"
"SSP370_CH4",1963,"Ftot",0.0746486109083491,"W/m2"
"SSP370_CH4",1964,"Ftot",-0.261939208446628,"W/m2"
"SSP370_CH4",1965,"Ftot",0.0788408040651447,"W/m2"
"SSP370_CH4",1966,"Ftot",0.486661171669124,"W/m2"
"SSP370_CH4",1967,"Ftot",0.661498240586653,"W/m2"
"SSP370_CH4",1968,"Ftot",0.485543113434835,"W/m2"
"SSP370_CH4",1969,"Ftot",0.442929861706831,"W/m2"
"SSP370_CH4",1970,"Ftot",0.697260512629851,"W/m2"
"SSP370_CH4",1971,"Ftot",0.91811623586687,"W/m2"
"SSP370_CH4",1972,"Ftot",0.982354349148324,"W/m2"
"SSP370_CH4",1973,"Ftot",0.964010010532254,"W/m2"
"SSP370_CH4",1974,"Ftot",0.875452213594351,"W/m2"
"SSP370_CH4",1975,"Ftot",0.838678873365108,"W/m2"
"SSP370_CH4",1976,"Ftot",0.97821914905685,"W/m2"
"SSP370_CH4",1977,"Ftot",1.17781282325946,"W/m2"
"SSP370_CH4",1978,"Ftot",1.20939064335645,"W/m2"
"SSP370_CH4",1979,"Ftot",1.23323088842139,"W/m2"
"SSP370_CH4",1980,"Ftot",1.32860793354185,"W/m2"
"SSP370_CH4",1981,"Ftot",1.32535317643933,"W/m2"
"SSP370_CH4",1982,"Ftot",0.700643476427408,"W/m2"
"SSP370_CH4",1983,"Ftot",0.482129601465371,"W/m2"
"SSP370_CH4",1984,"Ftot",1.07850185040709,"W/m2"
"SSP370_CH4",1985,"Ftot",1.41874158154729,"W/m2"
"SSP370_CH4",1986,"Ftot",1.52983200861402,"W/m2"
"SSP370_CH4",1987,"Ftot",1.59614506426546,"W/m2"
"SSP370_CH4",1988,"Ftot",1.69535088477522,"W/m2"
"SSP370_CH4",1989,"Ftot",1.76595120480514,"W/m2"
"SSP370_CH4",1990,"Ftot",1.80968508439499,"W/m2"
"SSP370_CH4",1991,"Ftot",0.889363622983309,"W/m2"
"SSP370_CH4",1992,"Ftot",0.376776815165877,"W/m2"
"SSP370_CH4",1993,"Ftot",1.16159365193067,"W/m2"
"SSP370_CH4",1994,"Ftot",1.73878229838906,"W/m2"
"SSP370_CH4",1995,"Ftot",2.00427737036517,"W/m2"
"SSP370_CH4",1996,"Ftot",2.11337946962453,"W/m2"
"SSP370_CH4",1997,"Ftot",2.12864300813258,"W/m2"
"SSP370_CH4",1998,"Ftot",2.22718920625007,"W/m2"
"SSP370_CH4",1999,"Ftot",2.3553485777129,"W/m2"
"SSP370_CH4",2000,"Ftot",2.40400500552819,"W/m2"
"SSP370_CH4",2001,"Ftot",2.43985617810097,"W/m2"
"SSP370_CH4",2002,"Ftot",2.44042515678109,"W/m2"
"SSP370_CH4",2003,"Ftot",2.45097409143855,"W/m2"
"SSP370_CH4",2004,"Ftot",2.50274306480776,"W/m2"
"SSP370_CH4",2005,"Ftot",2.47949382771368,"W/m2"
"SSP370_CH4",2006,"Ftot",2.38772016497496,"W/m2"
"SSP370_CH4",2007,"Ftot",2.40582698256266,"W/m2"
"SSP370_CH4",2008,"Ftot",2.46418360584133,"W/m2"
"SSP370_CH4",2009,"Ftot",2.5256998171999,"W/m2"
"SSP370_CH4",2010,"Ftot",2.57821287987825,"W/m2"
"SSP370_CH4",2011,"Ftot",2.62131261300979,"W/m2"
"SSP370_CH4",2012,"Ftot",2.64915562830746,"W/m2"
"SSP370_CH4",2013,"Ftot",2.71008787791873,"W/m2"
"SSP370_CH4",2014,"Ftot",2.73632180244292,"W/m2"
"SSP370_CH4",2015,"Ftot",2.88504057953014,"W/m2"
"SSP370_CH4",2016,"Ftot",2.93808424330626,"W/m2"
"SSP370_CH4",2017,"Ftot",2.9911533765349,"W/m2"
"SSP370_CH4",2018,"Ftot",3.04587154230256,"W/m2"
"SSP370_CH4",2019,"Ftot",3.10209876725884,"W/m2"
"SSP370_CH4",2020,"Ftot",3.15976111501657,"W/m2"
"SSP370_CH4",2021,"Ftot",3.20833883585949,"W/m2"
"SSP370_CH4",2022,"Ftot",3.2576613856838,"W/m2"
"SSP370_CH4",2023,"Ftot",3.30738007061066,"W/m2"
"SSP370_CH4",2024,"Ftot",3.35748877383426,"W/m2"
"SSP370_CH4",2025,"Ftot",3.40797638774848,"W/m2"
"SSP370_CH4",2026,"Ftot",3.45883047411401,"W/m2"
"SSP370_CH4",2027,"Ftot",3.5100386302872,"W/m2"
"SSP370_CH4",2028,"Ftot",3.56158903424152,"W/m2"
"SSP370_CH4",2029,"Ftot",3.6134706647989,"W/m2"
"SSP370_CH4",2030,"Ftot",3.66567326261679,"W/m2"
"SSP370_CH4",2031,"Ftot",3.71784616598051,"W/m2"
