;SSP126 emissions
 ;https://www.rcmip.org/
 "Date","BC_emissions","C2F6_emissions","CCl4_emissions","CF4_emissions","CFC11_emissions","CFC113_emissions","CFC114_emissions","CFC115_emissions","CFC12_emissions","CH3Br_emissions","CH3CCl3_emissions","CH3Cl_emissions","CH4_emissions","CO_emissions","ffi_emissions","halon1211_emissions","halon1301_emissions","halon2402_emissions","HCFC141b_emissions","HCFC142b_emissions","HCFC22_emissions","HFC125_emissions","HFC134a_emissions","HFC143a_emissions","HFC227ea_emissions","HFC23_emissions","HFC245fa_emissions","HFC32_emissions","HFC4310_emissions","luc_emissions","N2O_emissions","NOX_emissions","OC_emissions","SF6_emissions","SO2_emissions","NMVOC_emissions"
"1823",2.28247176465674,0,0.024856862,0.010071225,0,0,0,0,0,104.94096,0,4268.0293,32.7557150860918,374.393181315735,0.323013132012568,0.0077232726,0,0,0,0,0,0,0,0,3.4681677e-06,0,0,0.00026495418,0,0.306984694676573,0.107332496131331,4.02022883092299,16.5327122829057,0,1496.10045618857,62.2607643726146
"1824",2.3109478108826,0,0.024856862,0.010071225,0,0,0,0,0,104.93425,0,4267.6765,33.0519786956969,377.040711415511,0.32912334553189,0.0077232726,0,0,0,0,0,0,0,0,3.5037779e-06,0,0,0.00026896492,0,0.312632328884911,0.109360249910967,4.13575945488955,16.470725255518,0,1509.37715793705,62.5634337980066
"1825",2.32270311181016,0,0.024856862,0.010071225,0,0,0,0,0,104.91652,0,4266.7449,33.5253388167527,380.316749761887,0.335596096842022,0.0077232726,0,0,0,0,0,0,0,0,3.5388691e-06,0,0,0.00027291587,0,0.318383863296433,0.111426312548954,4.09655151933545,16.8086775248952,0,1534.60884234242,63.1857895539096
"1826",2.32096883364743,0,0.024856862,0.010071225,0,0,0,0,0,104.90841,0,4266.3186,33.7481029048361,378.822265514012,0.341612913928038,0.0077232726,0,0,0,0,0,0,0,0,3.5743855e-06,0,0,0.00027691579,0,0.324241209375626,0.113531407786332,4.08874993310346,16.6207790809988,0,1528.4028550148,62.8159415097774
"1827",2.34633778235475,0,0.024856862,0.010071225,0,0,0,0,0,104.91515,0,4266.6729,34.1550500103613,382.477339211744,0.348834903718407,0.0077232726,0,0,0,0,0,0,0,0,3.6105981e-06,0,0,0.00028099598,0,0.330206313752416,0.115676273037247,4.14225725055035,16.7999192299803,0,1562.43254930858,63.3899901072414
"1828",2.4207741526464,0,0.024856862,0.010071225,0,0,0,0,0,104.87222,0,4264.4159,34.9991285128467,395.975432466618,0.355094505015608,0.0077232726,0,0,0,0,0,0,0,0,3.6444139e-06,0,0,0.0002847999,0,0.336281158869115,0.117861659647267,4.30277299538907,17.4805644958821,0,1614.23971030757,65.9053594862966
"1829",2.37937633245975,0,0.024856862,0.010071225,0,0,0,0,0,104.90025,0,4265.8895,35.0164051294104,389.174628204149,0.361120657379796,0.0077232726,0,0,0,0,0,0,0,0,3.6816572e-06,0,0,0.00028899889,0,0.342467763639264,0.120088333156578,4.18151533553668,17.1940816540192,0,1593.50585446212,64.5728982366355
"1830",2.40315983075344,0,0.024856862,0.010071225,0,0,0,0,0,104.8667,0,4264.1256,35.4021553378615,392.10653286414,0.373686819421243,0.0077232726,0,0,0,0,0,0,0,0,3.7158665e-06,0,0,0.00029284816,0,0.348768184118598,0.122357073568153,4.22131932110658,17.3142515728544,0,1701.9168762552,64.9407617903359
"1831",2.36134712539415,0,0.024856862,0.010071225,0,0,0,0,0,104.89174,0,4265.442,35.3741870493336,384.201250724528,0.378830364360169,0.0077232726,0,0,0,0,0,0,0,0,3.7529959e-06,0,0,0.000297034,0,0.355184514188354,0.124668675620987,4.12617640860825,16.8777286670259,0,1657.15160604023,63.336821740765
"1832",2.35386329903938,0,0.024856862,0.010071225,0,0,0,0,0,104.90924,0,4266.362,35.5627234920032,382.363398002473,0.385390468275486,0.0077232726,0,0,0,0,0,0,0,0,3.7897747e-06,0,0,0.00030117945,0,0.361718886251156,0.127023949068493,4.12488610610886,16.7389867541092,0,1656.73004590611,62.8708965614142
"1833",2.35695938129061,0,0.024856862,0.010070485,0,0,0,0,0,104.89175,0,4265.4426,35.9808311106925,383.453792794313,0.392585494748155,0.0077232726,0,0,0,0,0,0,0,0,3.824754e-06,0,0,0.00030511746,0,0.368373471939691,0.129423718962158,4.08219714365979,16.8644969201089,0,1669.9634032735,63.0695837015995
"1834",2.41244546592856,0,0.024856862,0.010071964,0,0,0,0,0,104.854,0,4263.4584,36.7610609653118,394.14290233763,0.399838109646925,0.0077232726,0,0,0,0,0,0,0,0,3.8586347e-06,0,0,0.0003089289,0,0.375150482838436,0.13186882594056,4.16971454281514,17.4542853407093,0,1717.24706154253,65.1049926408151
"1835",2.40545637464962,0,0.024856862,0.010071225,0,0,0,0,0,104.8698,0,4264.2887,36.8827897257724,390.555139181957,0.407310504124604,0.0077232726,0,0,0,0,0,0,0,0,3.8953332e-06,0,0,0.00031306506,0,0.382052171218651,0.134360126523841,4.17964136668255,17.1704867897311,0,1714.20696076163,64.2354431656444
"1836",2.40418795603443,0,0.024856862,0.010071225,0,0,0,0,0,104.84901,0,4263.1961,37.2472923514293,389.978664389183,0.418284205291492,0.0077232726,0,0,0,0,0,0,0,0,3.9300645e-06,0,0,0.00031697451,0,0.389080830786899,0.13689849341375,4.09485599231464,17.2350042860374,0,1778.91668648309,64.0801633313215
"1837",2.44021017372272,0,0.024856862,0.010071225,0,0,0,0,0,104.86946,0,4264.2707,37.699806775526,394.756503767819,0.425481477902421,0.0077232726,0,0,0,0,0,0,0,0,3.9670389e-06,0,0,0.00032114251,0,0.396238797447341,0.139484815799344,4.22318716870048,17.3538352375906,0,1793.88640079789,64.8224271448119
"1838",2.47731174566685,0,0.024856862,0.010071225,0,0,0,0,0,104.85548,0,4263.5362,38.242109615281,401.296187012592,0.433798801465974,0.0077232726,0,0,0,0,0,0,0,0,4.0021199e-06,0,0,0.00032509225,0,0.403528450078044,0.142119999668476,4.32976009164662,17.6415384708968,0,1837.23979680294,65.9472465668563
"1839",2.45263813807886,0,0.024856862,0.010071225,0,0,0,0,0,104.83788,0,4262.6108,38.5111755560176,396.911636864437,0.442243807604972,0.0077232726,0,0,0,0,0,0,0,0,4.0369741e-06,0,0,0.00032901588,0,0.410952211321579,0.144804968125158,4.19715393567649,17.505176328593,0,1838.77388795976,65.1113121804398
"1840",2.44387752197197,0,0.024856862,0.010071225,0,0,0,0,0,104.80755,0,4261.0163,38.8877619438202,395.880916186434,0.452035210335091,0.0077232726,0,0,0,0,0,0,0,0,4.0710717e-06,0,0,0.00033285227,0,0.418512548390166,0.147540661712927,4.10198813673214,17.5751324788561,0,1869.76230801543,64.9229817603403
"1841",2.49048985213744,0,0.024856862,0.010071225,0,0,0,0,0,104.84789,0,4263.137,39.3816231677432,402.372741816837,0.460792250031081,0.0077232726,0,0,0,0,0,0,0,0,4.1092335e-06,0,0,0.00033715711,0,0.426211973885621,0.150328038744318,4.27464491477817,17.7455435709324,0,1911.78625564656,65.9454451837981
"1842",2.44917046898703,0,0.024856862,0.010070485,0,0,0,0,0,104.84034,0,4262.7403,39.6187288761472,396.995122136809,0.470670838885903,0.0077232726,0,0,0,0,0,0,0,0,4.1446349e-06,0,0,0.0003411438,0,0.434053046634397,0.153168075636556,4.11442592635104,17.590961717478,0,1926.949040298,64.9216735941624
"1843",2.41113627097354,0,0.024856862,0.010071964,0,0,0,0,0,104.85726,0,4263.6297,39.6532638222405,389.736780871837,0.479466080612062,0.0077232726,0,0,0,0,0,0,0,0,4.1814844e-06,0,0,0.00034529738,0,0.442038372537985,0.156061767253599,4.02024362076306,17.2182183219738,0,1925.15114182652,63.424060913522
"1844",2.44382589632679,0,0.024856862,0.010071225,0,0,0,0,0,104.85117,0,4263.3094,40.0442649921991,392.707441714055,0.489993448803699,0.0077232726,0,0,0,0,0,0,0,0,4.2169694e-06,0,0,0.00034929371,0,0.450170605438958,0.159010127254636,4.14488739198225,17.1801218980614,0,1986.7920101144,63.762454300302
"1845",2.47137187513873,0,0.024856862,0.010071225,0,0,0,0,0,104.83257,0,4262.3319,40.6696766670097,397.850055995684,0.502218057931004,0.0077232726,0,0,0,0,0,0,0,0,4.2516813e-06,0,0,0.0003532009,0,0.458452448002946,0.162014188449173,4.13711731654431,17.5993633007351,0,2075.51963010866,64.6855672324959
"1846",2.47119874227904,0,0.024856862,0.010071225,0,0,0,0,0,104.82423,0,4261.8933,40.975199745155,395.908262173564,0.511057262972984,0.0077232726,0,0,0,0,0,0,0,0,4.2869996e-06,0,0,0.00035717802,0,0.466886652616846,0.165075003158825,4.12840505203502,17.3988785661563,0,2067.44787855462,64.2440515263961
"1847",2.52111522807965,0,0.024856862,0.010071225,0,0,0,0,0,104.82758,0,4262.0693,41.6164716752548,402.985157474871,0.522911898938282,0.0077232726,0,0,0,0,0,0,0,0,4.3230378e-06,0,0,0.00036123808,0,0.475476022303545,0.168193643585943,4.22355185588756,17.7605141904158,0,2149.19656868387,65.4436207520381
"1848",2.57737179982101,1.4945332e-05,0.024856862,0.010070485,0,0,0,0,0,104.78829,0,4260.004,42.4494706296137,413.558292945212,0.531312686379555,0.0077232726,0,0,0,0,0,0,0,0,4.3563791e-06,0,0,0.00036498734,0,0.484223411653478,0.171371202189209,4.34322719990435,18.3006937302433,0,2199.26542507073,67.3982437532775
"1849",2.5523940889282,0.00011956415,0.024856862,0.010071964,0,0,0,0,0,104.81678,0,4261.5016,42.633964605672,408.939934123463,0.541953587943723,0.0077232726,0,0,0,0,0,0,0,0,4.3940071e-06,0,0,0.00036923065,0,0.493131727773322,0.17460879206632,4.27211052029094,18.0747862697481,0,2219.69655384167,66.4270715406579
"1850",2.57112447874272,0.00022473666,0.024856862,0.010071225,0,0,0,0,0,104.93295,0,4267.6083,43.1423636533434,411.462874319483,0.553557710149825,0.0077232726,0,0,0,0,0,0,0,0,4.4373643e-06,0,0,0.00037413425,0,0.502203931252143,0.177907547343909,4.2824413562894,18.2268247866406,0,2270.45864609422,66.7830487503041
"1851",2.52669258931247,0.00024082745,0.024856862,0.010071225,0,0,0,0,0,104.96457,0,4269.2706,43.1519137077748,402.244815254155,0.545887909307781,0.0077232726,0,0,0,0,0,0,0,0,4.475348e-06,0,0,0.00037841858,0,0.494356824728465,0.181897784119043,4.19201719134643,17.7263004940531,0,2251.54139176073,64.9500465918497
"1852",2.50763416018221,0.00024179888,0.024856862,0.010071225,0,0,0,0,0,104.98199,0,4270.1861,43.3441293340896,397.49851999155,0.603962294317834,0.0077232726,0,0,0,0,0,0,0,0,4.5124367e-06,0,0,0.0003825997,0,0.550352397713471,0.186213200738964,4.13771863454656,17.4792615499916,0,2272.31199915212,63.957899864882
"1853",2.52781174269614,0.00024277992,0.024856862,0.010071225,0,0,0,0,0,104.9693,0,4269.5191,43.8843596268708,400.338804143776,0.604217325689289,0.0077232726,0,0,0,0,0,0,0,0,4.5475315e-06,0,0,0.00038655105,0,0.548298858912725,0.190055965603744,4.14804045211046,17.6584898791648,0,2320.98420565164,64.4455541781473
"1854",2.61004854301573,0.00024405566,0.024856862,0.010071225,0,0,0,0,0,104.9226,0,4267.0641,44.8090790640635,413.399131509534,0.612264443937035,0.0077232726,0,0,0,0,0,0,0,0,4.5802996e-06,0,0,0.00039023425,0,0.546408692832398,0.194060153507481,4.2714344041627,18.3404313264306,0,2529.23400340178,66.7946952193758
"1855",2.59326431336451,0.00024547759,0.024856862,0.010070485,0,0,0,0,0,104.95064,0,4268.5385,44.9570538963326,408.11045388039,0.609949299241621,0.0077232726,0,0,0,0,0,0,0,0,4.6181251e-06,0,0,0.0003945003,0,0.543429010784804,0.197578620743799,4.25605099960462,17.991648595042,0,2525.96553511718,65.6515639784113
"1856",2.57343000723329,0.00024704559,0.024856862,0.010071964,0,0,0,0,0,104.92886,0,4267.3934,45.3214732334632,404.85491673018,0.620544980083916,0.0077232726,0,0,0,0,0,0,0,0,4.6525374e-06,0,0,0.000398373,0,0.549392376312848,0.200607981067043,4.12000128078907,17.954118052236,0,2592.25155373794,65.0425347041364
"1857",2.63645257748344,0.0002487597,0.024856862,0.010071225,0,0,0,0,0,104.94976,0,4268.4922,46.0130069384002,414.67319184548,0.626575203718112,0.0077232726,0,0,0,0,0,0,0,0,4.6899086e-06,0,0,0.0004025867,0,0.554724792177398,0.2037642861407,4.34749668343491,18.2915656459755,0,2640.81075112057,66.7277987695944
"1858",2.66012264188343,0.00025062,0.024856862,0.010071225,0,0,0,0,0,104.93987,0,4267.9722,46.540577288358,419.014023608829,0.632381895223245,0.0077232726,0,0,0,0,0,0,0,0,4.7251299e-06,0,0,0.00040655264,0,0.559397957869642,0.206259933630388,4.43292954726355,18.4792762976941,0,2678.57941732607,67.470603763473
"1859",2.6482032498788,0.00025262647,0.024856862,0.010071225,0,0,0,0,0,104.91443,0,4266.635,46.9496261547903,416.299748493125,0.644846754657633,0.0077232726,0,0,0,0,0,0,0,0,4.7592242e-06,0,0,0.00041038866,0,0.567041785151752,0.208499922969647,4.30628071967028,18.4495059840592,0,2758.88939395384,66.9569473390933
"1860",2.64840473052575,0.00025477919,0.024856862,0.010810676,0,0,0,0,0,104.89112,0,4265.4096,47.3761402271678,416.063996586097,0.657313218864407,0.0077232726,0,0,0,0,0,0,0,0,4.7934342e-06,0,0,0.00041423802,0,0.571559389341346,0.210377518908844,4.24488633637866,18.520468003225,0,2891.60481675082,66.8495349284179
"1861",2.67026866260939,0.00025707803,0.024856862,0.010810691,0,0,0,0,0,104.94268,0,4268.1198,48.2346866999306,417.244137216887,0.673125055588248,0.0077232726,0,0,0,0,0,0,0,0,4.8330788e-06,0,0,0.00041871377,0,0.582742248845798,0.211681167647167,4.3496624986178,18.4371198287373,0,2964.33551896071,66.8857555112241
"1862",2.64856498312774,0.00025952295,0.024856862,0.010071254,0,0,0,0,0,104.93302,0,4267.612,49.130562118109,414.162806560876,0.614449844761229,0.0077232726,0,0,0,0,0,0,0,0,4.8682827e-06,0,0,0.00042267767,0,0.522639883636167,0.21298544268157,4.22552040187041,18.4158932051938,0,2969.43278042011,66.358960161654
"1863",2.62926951443249,0.00026211454,0.024856862,0.010071254,0,0,0,0,0,104.9509,0,4268.552,49.710222528728,408.122419407505,0.62024702914895,0.0077232726,0,0,0,0,0,0,0,0,4.9055252e-06,0,0,0.00042687657,0,0.522817509535339,0.214217593684301,4.15137818037373,18.0914110061879,0,3057.28586636647,65.0096354004002
"1864",2.6677556336556,0.00026485186,0.024856862,0.010071254,0,0,0,0,0,104.94467,0,4268.2247,50.6603247262476,411.331064286496,0.627826107087751,0.0077232726,0,0,0,0,0,0,0,0,4.9409793e-06,0,0,0.0004308693,0,0.523164385444953,0.215508357740356,4.27256811559838,18.0938173005725,0,3185.75630385227,65.3990666416105
"1865",2.72020106629949,0.00026773567,0.024856862,0.010810706,0,0,0,0,0,104.93017,0,4267.4623,51.9800750985754,420.489004980176,0.634802062221778,0.0077232726,0,0,0,0,0,0,0,0,4.9757947e-06,0,0,0.00043478845,0,0.523932921124036,0.216720652923226,4.3459501392045,18.6665683795394,0,3319.30541057784,67.1034735116069
"1866",2.71029833664246,0.0002707659,0.024856862,0.01081072,0,0,0,0,0,104.92398,0,4267.1368,52.7469929283151,417.101184931402,0.63873784596862,0.0077232726,0,0,0,0,0,0,0,0,5.0112266e-06,0,0,0.00043877866,0,0.524068818130064,0.21787366200383,4.32087339753657,18.394680194366,0,3380.34035140516,66.3752815601366
"1867",2.76102267059592,0.00027394196,0.024856862,0.010070544,0,0,0,0,0,104.93094,0,4267.5026,53.9410217812425,424.296975298747,0.64506763384997,0.0077232726,0,0,0,0,0,0,0,0,5.0476689e-06,0,0,0.0004428853,0,0.522559824015109,0.219106605364277,4.42279912172892,18.768356166587,0,3557.10377795059,67.6602644874195
"1868",2.82514056235026,0.00027726501,0.024856862,0.010072023,0,0,0,0,0,104.89186,0,4265.4483,55.2876735641624,434.930228259825,0.646633030393855,0.0077232726,0,0,0,0,0,0,0,0,5.0805177e-06,0,0,0.0004465778,0,0.521099652201846,0.22071841817209,4.56090640587017,19.3012475695919,0,3659.7365794957,69.6472938136691
"1869",2.78500431697748,0.00028073396,0.024856862,0.010810735,0,0,0,0,0,104.93014,0,4267.4609,55.833597283054,426.403616729083,0.652666953858574,0.0077232726,0,0,0,0,0,0,0,0,5.1194221e-06,0,0,0.00045096821,0,0.519456147285164,0.221955430635334,4.4375888824883,18.888825035193,0,3782.60280414021,67.9294955911712
"1870",2.83120078244554,0.00028434934,0.024856862,0.01081075,0,0,0,0,0,104.89317,0,4265.5174,56.9965923070036,433.228762449781,0.654949395125842,0.0077232726,0,0,0,0,0,0,0,0,5.1523804e-06,0,0,0.00045467331,0,0.518357775462845,0.22332128610557,4.51926625815247,19.2581207473838,0,3878.44490505761,69.1218769360993
"1871",2.79783034726939,0.00028811122,0.024856862,0.010071314,0,0,0,0,0,104.92871,0,4267.3856,57.574014220573,425.160651320294,0.683650137160135,0.0077232726,0,0,0,0,0,0,0,0,5.1911213e-06,0,0,0.0004590449,0,0.538488932540345,0.227169295017625,4.46275321220288,18.7617737662342,0,4006.64756129897,67.4286235796074
"1872",2.77129269383798,0.00029201899,0.024856862,0.010810765,0,0,0,0,0,104.95075,0,4268.5441,58.1871054542925,417.744273357014,0.784109204960982,0.0077232726,0,0,0,0,0,0,0,0,5.2288177e-06,0,0,0.00046329615,0,0.623859790614982,0.235432687340271,4.36795170913874,18.365341648997,0,4240.32485878485,65.8455371112281
"1873",2.84163384778051,0.00029607326,0.024856862,0.01081078,0,0,0,0,0,104.93223,0,4267.5705,59.620161653133,429.280289041138,0.804805607712961,0.0077232726,0,0,0,0,0,0,0,0,5.2632224e-06,0,0,0.00046716788,0,0.634813127918782,0.246948568689082,4.50517440097311,18.9372989048866,0,4462.99601129417,67.9943704508943
"1874",2.8680589101535,0.00030027407,0.024856862,0.010810794,0,0,0,0,0,104.88493,0,4265.0843,60.8885003518059,435.804180008044,0.802985017405948,0.0077232726,0,0,0,0,0,0,0,0,5.2952178e-06,0,0,0.00047076201,0,0.642069877071955,0.260869430995148,4.56748354368739,19.3048107237096,0,4371.93622415678,69.349080072407
"1875",2.8334891051221,0.0003046214,0.024856862,0.010810809,0,0,0,0,0,104.93101,0,4267.5065,61.447170295791,426.893495453106,0.823081852388739,0.0077232726,0,0,0,0,0,0,0,0,5.3349387e-06,0,0,0.00047524653,0,0.6499277026659,0.27608342101345,4.50680391144932,18.7538760901586,0,4541.87198941607,67.4820885998621
"1876",2.84312526652243,0.00030911468,0.024856862,0.010810824,0,0,0,0,0,104.90175,0,4265.968,62.6029481076692,429.480547731397,0.833473602071421,0.0077232726,0,0,0,0,0,0,0,0,5.3683812e-06,0,0,0.00047900744,0,0.657641910134318,0.291443283842158,4.46719137427306,19.0021406600937,0,4629.47913855452,68.0726648919426
"1877",2.88157917291786,0.00031375456,0.024856862,0.010810839,0,0,0,0,0,104.92824,0,4267.3608,63.6452425862349,434.06034599617,0.844008030984761,0.0077232726,0,0,0,0,0,0,0,0,5.4065191e-06,0,0,0.00048330951,0,0.664291577014009,0.306115142568254,4.6133808547058,19.089059096309,0,4751.47543726125,68.7783807279057
"1878",2.90503649430211,0.00031854156,0.024856862,0.010810853,0,0,0,0,0,104.92472,0,4267.1759,64.7112038286943,437.959949769398,0.851846591485492,0.0077232726,0,0,0,0,0,0,0,0,5.4421234e-06,0,0,0.00048731959,0,0.671179078956627,0.318861075951668,4.70706483892142,19.2281713056928,0,4795.08503111746,69.4697957410236
"1879",2.92925864018093,0.0003234746,0.024856862,0.010810868,0,0,0,0,0,104.88028,0,4264.8396,65.9027984125859,440.851759073737,0.871262814715993,0.0077232726,0,0,0,0,0,0,0,0,5.4741834e-06,0,0,0.00049092116,0,0.678204354942573,0.329465314713512,4.64855756141667,19.4873153893207,0,5042.82313507819,70.0857200164786
"1880",2.92117206246468,0.00032855365,0.024856862,0.010810144,0,0,0,0,0,104.88174,0,4264.9162,66.6649843021011,437.365727538686,0.903649886193705,0.0077232726,0,0,0,0,0,0,0,0,5.5101807e-06,0,0,0.00049497652,0,0.684442704055691,0.336390854880786,4.58541527730911,19.3268212800425,0,5463.89383474359,69.1878811908345
"1881",2.96287722560832,0.00033377873,0.024856862,0.011551088,0,0,0,0,0,104.92914,0,4267.4079,67.7067009478897,440.97372482251,0.947275407446103,0.0077232726,0,0,0,0,0,0,0,0,5.5502216e-06,0,0,0.00049949792,0,0.722188612739045,0.340320341499492,4.73705535020864,19.327166243418,0,5642.34665911038,69.7089688899747
"1882",2.94434585100583,0.00033915105,0.024856862,0.011550379,0,0,0,0,0,104.92759,0,4267.3266,68.5778752392072,436.078630115498,0.910775745011907,0.0077232726,0,0,0,0,0,0,0,0,5.585991e-06,0,0,0.00050352702,0,0.673970234016791,0.344629855480845,4.60955038063944,19.1581622853224,0,5864.84362295233,68.750167487118
"1883",2.91808408807993,0.00034467465,0.024856862,0.010810957,0,0,0,0,0,104.95902,0,4268.979,69.1859791013324,428.221203430495,0.931784115575215,0.0077232726,0,0,0,0,0,0,0,0,5.6247084e-06,0,0,0.00050789587,0,0.681041369388464,0.347938310360514,4.54146705437541,18.7093613653127,0,6122.41037455499,67.0625447575578
"1884",2.97815873983765,0.0003503391,0.024856862,0.010810972,0,0,0,0,0,104.93535,0,4267.7345,70.4806051466233,436.518349179487,0.936965714817275,0.0077232726,0,0,0,0,0,0,0,0,5.6585019e-06,0,0,0.00051169724,0,0.684268927503736,0.350847276002351,4.71190755736271,19.0098899761772,0,6228.75806721696,68.5940232624499
"1885",2.98765865324227,0.00035614909,0.024856862,0.011550438,0,0,0,0,0,104.93798,0,4267.8727,71.6054624134184,438.141538538,0.94473433674844,0.0077232726,0,0,0,0,0,0,0,0,5.6946521e-06,0,0,0.00051577023,0,0.690445424745627,0.353947504754446,4.69631461421493,19.2068690605773,0,6280.2282178222,68.949778184354
"1886",3.00014837627636,0.0003621046,0.024856862,0.011550467,0,0,0,0,0,104.9357,0,4267.7531,72.5825438821738,437.733326854925,0.949685602731612,0.0077232726,0,0,0,0,0,0,0,0,5.7303568e-06,0,0,0.00051979186,0,0.6915159065952,0.356318472485358,4.74010439378541,19.0678195820955,0,6338.1814553013,68.8692628437906
"1887",3.04459007471036,0.00036821147,0.024856862,0.011550497,0,0,0,0,0,104.94903,0,4268.4538,73.7774306331033,443.107738137652,0.962275724219442,0.0077232726,0,0,0,0,0,0,0,0,5.7675003e-06,0,0,0.00052397934,0,0.691466488043127,0.359110429532319,4.82817602456378,19.3284536381454,0,6590.33052106915,69.7940394218542
"1888",3.12348405191855,0.00037446389,0.024856862,0.011550526,0,0,0,0,0,104.91459,0,4266.6433,75.1103555305725,452.502307970539,0.989964010850448,0.0077232726,0,0,0,0,0,0,0,0,5.8002124e-06,0,0,0.00052765607,0,0.691121017606473,0.362114234292041,4.95664395245619,19.7857464261865,0,7165.4811970158,71.4272374400245
"1889",3.10466833772335,0.00038086186,0.024856862,0.011550556,0,0,0,0,0,104.95877,0,4268.9657,75.9296001940716,448.690869632702,0.989845327528061,0.0077232726,0,0,0,0,0,0,0,0,5.840258e-06,0,0,0.00053217801,0,0.690630738654763,0.365384192065645,4.94124412445692,19.5527770549291,0,7161.81720958835,70.6571877163949
"1890",3.15919494899398,0.00038741134,0.024856862,0.011550586,0,0,0,0,0,104.9317,0,4267.5425,77.0786231910674,453.89903232867,1.01243545227918,0.0077232726,0,0,0,0,0,0,0,0,5.8736235e-06,0,0,0.00053593004,0,0.687346460859763,0.377832986022213,5.02565357129989,19.7780648627801,0,7710.37140020767,71.476597166027
"1891",3.12518069600555,0.00039410043,0.024856862,0.011550615,0,0,0,0,0,104.97344,0,4269.7366,77.6822929240742,444.382731801162,1.02424470226026,0.0077232726,0,0,0,0,0,0,0,0,5.9135147e-06,0,0,0.00054043419,0,0.683996957341364,0.383500245715783,4.95811691770312,19.1996730269824,0,8007.14514273389,69.5317219050457
"1892",3.11052836475986,0.00040093536,0.024856862,0.011550645,0,0,0,0,0,104.99082,0,4270.6504,78.5455808898155,439.8086590466,1.04124649709122,0.0077232726,0,0,0,0,0,0,0,0,5.951126e-06,0,0,0.00054467556,0,0.698508077937627,0.389138508993148,4.90833641134911,18.9495217570774,0,8147.0604034641,68.6639195897412
"1893",3.12543089469416,0.0004079215,0.024856862,0.012290126,0,0,0,0,0,104.97994,0,4270.0783,79.8150132886225,443.35065579219,1.03695519963964,0.0077232726,0,0,0,0,0,0,0,0,5.9860238e-06,0,0,0.00054860421,0,0.699289409318618,0.394867219945106,4.92877953943024,19.1784562012074,0,8101.66830424064,69.4870580190981
"1894",3.20511061786081,0.00041505353,0.024856862,0.01229017,0,0,0,0,0,104.93101,0,4267.5063,81.3834562627669,456.696032509021,1.06605994939679,0.0077232726,0,0,0,0,0,0,0,0,6.0171901e-06,0,0,0.00055210279,0,0.715148071017873,0.40100466279123,5.11035512315333,19.8361284777738,0,8391.73262904559,71.9080438066473
"1895",3.2161638449501,0.00042233098,0.024856862,0.011550763,0,0,0,0,0,104.96751,0,4269.4251,82.2311601433576,453.551885049953,1.09199546805215,0.0077232726,0,0,0,0,0,0,0,0,6.0566901e-06,0,0,0.00055656184,0,0.720508523744782,0.406446192765492,5.1419465401731,19.5225004823903,0,8825.99400104187,71.1517865819554
"1896",3.17076874650216,0.00042976003,0.024856862,0.012290244,0,0,0,0,0,104.96751,0,4269.4252,83.0000542618628,444.094427781488,1.10644518569413,0.0077232726,0,0,0,0,0,0,0,0,6.0926241e-06,0,0,0.00056061007,0,0.723002704588555,0.412053838189365,4.94838377759477,19.1772877169249,0,9068.35773844304,69.4226770580313
"1897",3.26870211190749,0.00043732909,0.024856862,0.012290288,0,0,0,0,0,104.99693,0,4270.9718,84.3925363531851,456.412205473663,1.12717645226247,0.0077232726,0,0,0,0,0,0,0,0,6.1314997e-06,0,0,0.00056499701,0,0.725438710599518,0.417321003384849,5.25440781278814,19.582182879234,0,9498.14647153602,71.5467325041292
"1898",3.29687025876911,0.00044504943,0.02485618,0.012290333,0,0,0,0,0,105.01512,0,4271.9281,85.3612716218997,456.603767356317,1.1509833726453,0.0077232356,0,0,0,0,0,0,0,0,6.1692876e-06,0,0,0.00056925874,0,0.727935496832536,0.422155126128057,5.32890480418551,19.501681112943,0,9986.70410752022,71.4566595158959
"1899",3.35583134512378,0.00048567326,0.024857703,0.012290377,0,0,0,0,0,104.97653,0,4269.8993,86.7054338655931,462.103599391943,1.19115160338374,0.0077232334,0,0,0,0,0,0,0,0,6.2013454e-06,0,0,0.00057286006,0,0.728114976326427,0.426894178897804,5.3257165201694,19.86870992901,0,10812.7868065827,72.460722558435
"1900",3.3618210367956,0.0023926675,0.024856437,0.028558348,0,0,0,0,0,104.98481,0,4270.3344,87.6132884502065,459.544466850433,1.2179902139952,0.0077232681,0,0,0,0,0,0,0,0,6.2381326e-06,0,0,0.00057700646,0,0.730129957919673,0.431587350368815,5.31964236099995,19.750787925179,0,11322.2076427182,71.9065663146162
"1901",3.38295293538014,0.0048200969,0.024857442,0.047784449,0,0,0,0,0,105.04131,0,4273.3046,88.3911671107081,457.616830505855,1.30060396653248,0.0077232681,0,0,0,0,0,0,0,0,6.2798935e-06,0,0,0.0005817261,0,0.796423741390064,0.435705526707906,5.43773446122351,19.4876221672477,0,11747.7386300609,71.6326316116258
"1902",3.38154146958844,0.0057781223,0.024856062,0.050743008,0,0,0,0,0,105.04898,0,4273.708,89.2628246419279,455.02617682463,1.3188246474151,0.0077232681,0,0,0,0,0,0,0,0,6.3166789e-06,0,0,0.00058587229,0,0.799794022856236,0.440610299572812,5.41426138738854,19.3580614989368,0,12072.2720434789,71.2414984631659
